Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real,,,,,,,,
2019,1,201901,Hobart,Melbourne,Hobart - Melbourne,118,144.681858,,,,,,,,
2019,1,201901,Hobart,Sydney,Hobart - Sydney,206,252.5801928,,,,,,,,
2019,1,201901,Kalgoorlie,Perth,Kalgoorlie - Perth,568,696.4347064,,,,,,,,
2019,1,201901,Karratha,Perth,Karratha - Perth,728.01,892.6257581,,,,,,,,
2019,1,201901,Launceston,Melbourne,Launceston - Melbourne,114,139.7773883,,,,,,,,
2019,1,201901,Launceston,Sydney,Launceston - Sydney,269,329.8255916,,,,,,,,
2019,1,201901,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,318,389.9053462,,,,,,,,
2019,1,201901,Sunshine Coast,Sydney,Sunshine Coast - Sydney,185,226.8317266,,,,,,,,
2019,1,201901,Melbourne,Gold Coast,Melbourne - Gold Coast,169.9,208.3173532,,,,,,,,
2019,1,201901,Melbourne,Mildura,Melbourne - Mildura,274.02,335.9807011,,,,,,,,
2019,1,201901,Melbourne,Perth,Melbourne - Perth,359.9,441.279667,,,,,,,,
2019,1,201901,Melbourne,Sydney,Melbourne - Sydney,139,170.4303243,,,,,,,,
2019,1,201901,Melbourne,Townsville,Melbourne - Townsville,505,619.1893076,,,,,,,,
2019,1,201901,Melbourne,Newcastle,Melbourne - Newcastle,160,196.1787905,,,,,,,,
2019,1,201901,Paraburdoo,Perth,Paraburdoo - Perth,839,1028.712533,,,,,,,,
2019,1,201901,Perth,Newman,Perth - Newman,638,782.2629273,,,,,,,,
2019,1,201901,Perth,Port Hedland,Perth - Port Hedland,658,806.7852761,,,,,,,,
2019,1,201901,Perth,Sydney,Perth - Sydney,369.9,453.5408414,,,,,,,,
2019,1,201901,Port Macquarie,Sydney,Port Macquarie - Sydney,278,340.8606486,,,,,,,,
2019,1,201901,Sydney,Tamworth,Sydney - Tamworth,280,343.3128834,,,,,,,,
2019,1,201901,Sydney,Townsville,Sydney - Townsville,275,337.1822962,,,,,,,,
2019,1,201901,Sydney,Wagga Wagga,Sydney - Wagga Wagga,332.99,408.2848466,,,,,,,,
2019,1,201901,Newcastle,Gold Coast,Newcastle - Gold Coast,164,201.0832603,,,,,,,,
2019,2,201902,Adelaide,Alice Springs,Adelaide - Alice Springs,518,635.1288344,,,,,,,,
2019,2,201902,Adelaide,Brisbane,Adelaide - Brisbane,197.9,242.6486415,,,,,,,,
2019,2,201902,Adelaide,Canberra,Adelaide - Canberra,404.02,495.3759684,,,,,,,,
2019,2,201902,Adelaide,Darwin,Adelaide - Darwin,328,402.1665206,,,,,,,,
2019,2,201902,Adelaide,Gold Coast,Adelaide - Gold Coast,287,351.8957055,,,,,,,,
2019,2,201902,Adelaide,Melbourne,Adelaide - Melbourne,127.9,156.8204207,,,,,,,,
2019,2,201902,Adelaide,Perth,Adelaide - Perth,324,397.2620508,,,,,,,,
2019,2,201902,Adelaide,Port Lincoln,Adelaide - Port Lincoln,282,345.7651183,,,,,,,,
2019,2,201902,Adelaide,Sydney,Adelaide - Sydney,183.9,225.4829974,,,,,,,,
2019,2,201902,Albury,Sydney,Albury - Sydney,244.01,299.1849167,,,,,,,,
2019,2,201902,Alice Springs,Darwin,Alice Springs - Darwin,514,630.2243646,,,,,,,,
2019,2,201902,Armidale,Sydney,Armidale - Sydney,304,372.739702,,,,,,,,
2019,2,201902,Avalon,Sydney,Avalon - Sydney,159,194.9526731,,,,,,,,
2019,2,201902,Ayers Rock,Sydney,Ayers Rock - Sydney,487,597.1191937,,,,,,,,
2019,2,201902,Ballina,Sydney,Ballina - Sydney,155,190.0482033,,,,,,,,
2019,2,201902,Brisbane,Cairns,Brisbane - Cairns,235,288.1375986,,,,,,,,
2019,2,201902,Brisbane,Canberra,Brisbane - Canberra,374,458.5679229,,,,,,,,
2019,2,201902,Brisbane,Darwin,Brisbane - Darwin,222,272.1980719,,,,,,,,
2019,2,201902,Brisbane,Emerald,Brisbane - Emerald,297,364.1568799,,,,,,,,
2019,2,201902,Brisbane,Gladstone,Brisbane - Gladstone,255,312.6599474,,,,,,,,
2019,2,201902,Brisbane,Hamilton Island,Brisbane - Hamilton Island,300,367.8352323,,,,,,,,
2019,2,201902,Brisbane,Hobart,Brisbane - Hobart,297,364.1568799,,,,,,,,
2019,2,201902,Brisbane,Mackay,Brisbane - Mackay,181,221.9272568,,,,,,,,
2019,2,201902,Brisbane,Melbourne,Brisbane - Melbourne,187.9,230.3874671,,,,,,,,
2019,2,201902,Brisbane,Mount Isa,Brisbane - Mount Isa,852,1044.65206,,,,,,,,
2019,2,201902,Brisbane,Perth,Brisbane - Perth,549,673.138475,,,,,,,,
2019,2,201902,Brisbane,Proserpine,Brisbane - Proserpine,141,172.8825592,,,,,,,,
2019,2,201902,Brisbane,Rockhampton,Brisbane - Rockhampton,270,331.051709,,,,,,,,
2019,2,201902,Brisbane,Sydney,Brisbane - Sydney,125.9,154.3681858,,,,,,,,
2019,2,201902,Brisbane,Townsville,Brisbane - Townsville,190,232.9623138,,,,,,,,
2019,2,201902,Brisbane,Newcastle,Brisbane - Newcastle,122,149.5863278,,,,,,,,
2019,2,201902,Broome,Perth,Broome - Perth,477.99,586.0718755,,,,,,,,
2019,2,201902,Bundaberg,Brisbane,Bundaberg - Brisbane,296,362.9307625,,,,,,,,
2019,2,201902,Cairns,Gold Coast,Cairns - Gold Coast,240,294.2681858,,,,,,,,
2019,2,201902,Cairns,Melbourne,Cairns - Melbourne,219.9,269.6232252,,,,,,,,
2019,2,201902,Cairns,Sydney,Cairns - Sydney,264.9,324.7985101,,,,,,,,
2019,2,201902,Cairns,Townsville,Cairns - Townsville,255,312.6599474,,,,,,,,
2019,2,201902,Canberra,Melbourne,Canberra - Melbourne,169.9,208.3173532,,,,,,,,
2019,2,201902,Canberra,Sydney,Canberra - Sydney,310,380.0964067,,,,,,,,
2019,2,201902,Coffs Harbour,Sydney,Coffs Harbour - Sydney,104.9,128.6197195,,,,,,,,
2019,2,201902,Darwin,Melbourne,Darwin - Melbourne,427,523.5521472,,,,,,,,
2019,2,201902,Darwin,Perth,Darwin - Perth,534,654.7467134,,,,,,,,
2019,2,201902,Darwin,Sydney,Darwin - Sydney,340,416.8799299,,,,,,,,
2019,2,201902,Devonport,Melbourne,Devonport - Melbourne,297,364.1568799,,,,,,,,
2019,2,201902,Dubbo,Sydney,Dubbo - Sydney,339.68,416.4875723,,,,,,,,
2019,2,201902,Gold Coast,Sydney,Gold Coast - Sydney,102,125.063979,,,,,,,,
2019,2,201902,Hamilton Island,Sydney,Hamilton Island - Sydney,258,316.3382997,,,,,,,,
2019,2,201902,Hobart,Melbourne,Hobart - Melbourne,119.9,147.0114812,,,,,,,,
2019,2,201902,Hobart,Sydney,Hobart - Sydney,250,306.5293602,,,,,,,,
2019,2,201902,Kalgoorlie,Perth,Kalgoorlie - Perth,490,600.797546,,,,,,,,
2019,2,201902,Karratha,Perth,Karratha - Perth,591,724.6354075,,,,,,,,
2019,2,201902,Launceston,Melbourne,Launceston - Melbourne,121,148.3602103,,,,,,,,
2019,2,201902,Launceston,Sydney,Launceston - Sydney,329,403.392638,,,,,,,,
2019,2,201902,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,267,327.3733567,,,,,,,,
2019,2,201902,Sunshine Coast,Sydney,Sunshine Coast - Sydney,201,246.4496056,,,,,,,,
2019,2,201902,Melbourne,Gold Coast,Melbourne - Gold Coast,169.9,208.3173532,,,,,,,,
2019,2,201902,Melbourne,Mildura,Melbourne - Mildura,252.02,309.0061174,,,,,,,,
2019,2,201902,Melbourne,Perth,Melbourne - Perth,332,407.0709904,,,,,,,,
2019,2,201902,Melbourne,Sydney,Melbourne - Sydney,180.9,221.804645,,,,,,,,
2019,2,201902,Melbourne,Townsville,Melbourne - Townsville,431,528.456617,,,,,,,,
2019,2,201902,Melbourne,Newcastle,Melbourne - Newcastle,251,307.7554777,,,,,,,,
2019,2,201902,Paraburdoo,Perth,Paraburdoo - Perth,727,891.3873795,,,,,,,,
2019,2,201902,Perth,Newman,Perth - Newman,538,659.6511832,,,,,,,,
2019,2,201902,Perth,Port Hedland,Perth - Port Hedland,548,671.9123576,,,,,,,,
2019,2,201902,Perth,Sydney,Perth - Sydney,394.9,484.1937774,,,,,,,,
2019,2,201902,Port Macquarie,Sydney,Port Macquarie - Sydney,264,323.6950044,,,,,,,,
2019,2,201902,Sydney,Tamworth,Sydney - Tamworth,262,321.2427695,,,,,,,,
2019,2,201902,Sydney,Townsville,Sydney - Townsville,308,377.6441718,,,,,,,,
2019,2,201902,Sydney,Wagga Wagga,Sydney - Wagga Wagga,339.26,415.972603,,,,,,,,
2019,2,201902,Newcastle,Gold Coast,Newcastle - Gold Coast,110,134.8729185,,,,,,,,
2019,3,201903,Adelaide,Alice Springs,Adelaide - Alice Springs,510,625.3198948,,,,,,,,
2019,3,201903,Adelaide,Brisbane,Adelaide - Brisbane,211.9,259.8142857,,,,,,,,
2019,3,201903,Adelaide,Canberra,Adelaide - Canberra,504.02,617.9877125,,,,,,,,
2019,3,201903,Adelaide,Darwin,Adelaide - Darwin,318,389.9053462,,,,,,,,
2019,3,201903,Adelaide,Gold Coast,Adelaide - Gold Coast,284,348.2173532,,,,,,,,
2019,3,201903,Adelaide,Melbourne,Adelaide - Melbourne,132,161.8475022,,,,,,,,
2019,3,201903,Adelaide,Perth,Adelaide - Perth,566,693.9824715,,,,,,,,
2019,3,201903,Adelaide,Port Lincoln,Adelaide - Port Lincoln,297.55,364.8312445,,,,,,,,
2019,3,201903,Adelaide,Sydney,Adelaide - Sydney,203.9,250.0053462,,,,,,,,
2019,3,201903,Albury,Sydney,Albury - Sydney,278,340.8606486,,,,,,,,
2019,3,201903,Alice Springs,Darwin,Alice Springs - Darwin,650,796.9763365,,,,,,,,
2019,3,201903,Armidale,Sydney,Armidale - Sydney,309.21,379.1277739,,,,,,,,
2019,3,201903,Avalon,Sydney,Avalon - Sydney,122,149.5863278,,,,,,,,
2019,3,201903,Ayers Rock,Sydney,Ayers Rock - Sydney,468,573.8229623,,,,,,,,
2019,3,201903,Ballina,Sydney,Ballina - Sydney,134,164.2997371,,,,,,,,
2019,3,201903,Brisbane,Cairns,Brisbane - Cairns,144,176.5609115,,,,,,,,
2019,3,201903,Brisbane,Canberra,Brisbane - Canberra,418,512.5170903,,,,,,,,
2019,3,201903,Brisbane,Darwin,Brisbane - Darwin,244.9,300.2761613,,,,,,,,
2019,3,201903,Brisbane,Emerald,Brisbane - Emerald,350,429.1411043,,,,,,,,
2019,3,201903,Brisbane,Gladstone,Brisbane - Gladstone,310,380.0964067,,,,,,,,
2019,3,201903,Brisbane,Hamilton Island,Brisbane - Hamilton Island,395,484.3163891,,,,,,,,
2019,3,201903,Brisbane,Hobart,Brisbane - Hobart,321,393.5836985,,,,,,,,
2019,3,201903,Brisbane,Mackay,Brisbane - Mackay,144,176.5609115,,,,,,,,
2019,3,201903,Brisbane,Melbourne,Brisbane - Melbourne,173.9,213.221823,,,,,,,,
2019,3,201903,Brisbane,Mount Isa,Brisbane - Mount Isa,852,1044.65206,,,,,,,,
2019,3,201903,Brisbane,Perth,Brisbane - Perth,599.01,734.4566082,,,,,,,,
2019,3,201903,Brisbane,Proserpine,Brisbane - Proserpine,120,147.1340929,,,,,,,,
2019,3,201903,Brisbane,Rockhampton,Brisbane - Rockhampton,288.01,353.1340841,,,,,,,,
2019,3,201903,Brisbane,Sydney,Brisbane - Sydney,145.9,178.8905346,,,,,,,,
2019,3,201903,Brisbane,Townsville,Brisbane - Townsville,239,293.0420684,,,,,,,,
2019,3,201903,Brisbane,Newcastle,Brisbane - Newcastle,146,179.0131464,,,,,,,,
2019,3,201903,Broome,Perth,Broome - Perth,518,635.1288344,,,,,,,,
2019,3,201903,Bundaberg,Brisbane,Bundaberg - Brisbane,312,382.5486415,,,,,,,,
2019,3,201903,Cairns,Gold Coast,Cairns - Gold Coast,210,257.4846626,,,,,,,,
2019,3,201903,Cairns,Melbourne,Cairns - Melbourne,218,267.2936021,,,,,,,,
2019,3,201903,Cairns,Sydney,Cairns - Sydney,269.9,330.9290973,,,,,,,,
2019,3,201903,Cairns,Townsville,Cairns - Townsville,292,358.0262927,,,,,,,,
2019,3,201903,Canberra,Melbourne,Canberra - Melbourne,194.9,238.9702892,,,,,,,,
2019,3,201903,Canberra,Sydney,Canberra - Sydney,310,380.0964067,,,,,,,,
2019,3,201903,Coffs Harbour,Sydney,Coffs Harbour - Sydney,109.9,134.7503067,,,,,,,,
2019,3,201903,Darwin,Melbourne,Darwin - Melbourne,448,549.3006135,,,,,,,,
2019,3,201903,Darwin,Perth,Darwin - Perth,719,881.57844,,,,,,,,
2019,3,201903,Darwin,Sydney,Darwin - Sydney,318,389.9053462,,,,,,,,
2019,3,201903,Devonport,Melbourne,Devonport - Melbourne,334,409.5232252,,,,,,,,
2019,3,201903,Dubbo,Sydney,Dubbo - Sydney,337.81,414.1947327,,,,,,,,
2019,3,201903,Gold Coast,Sydney,Gold Coast - Sydney,117.9,144.5592463,,,,,,,,
2019,3,201903,Hamilton Island,Sydney,Hamilton Island - Sydney,279,342.086766,,,,,,,,
2019,3,201903,Hobart,Melbourne,Hobart - Melbourne,106,129.9684487,,,,,,,,
2019,3,201903,Hobart,Sydney,Hobart - Sydney,184,225.6056091,,,,,,,,
2019,3,201903,Kalgoorlie,Perth,Kalgoorlie - Perth,458,561.5617879,,,,,,,,
2019,3,201903,Karratha,Perth,Karratha - Perth,728.01,892.6257581,,,,,,,,
2019,3,201903,Launceston,Melbourne,Launceston - Melbourne,114,139.7773883,,,,,,,,
2019,3,201903,Launceston,Sydney,Launceston - Sydney,166,203.5354952,,,,,,,,
2019,3,201903,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,338,414.427695,,,,,,,,
2019,3,201903,Sunshine Coast,Sydney,Sunshine Coast - Sydney,174,213.3444347,,,,,,,,
2019,3,201903,Melbourne,Gold Coast,Melbourne - Gold Coast,199.9,245.1008764,,,,,,,,
2019,3,201903,Melbourne,Mildura,Melbourne - Mildura,274.02,335.9807011,,,,,,,,
2019,3,201903,Melbourne,Perth,Melbourne - Perth,339.9,416.7573181,,,,,,,,
2019,3,201903,Melbourne,Sydney,Melbourne - Sydney,141,172.8825592,,,,,,,,
2019,3,201903,Melbourne,Townsville,Melbourne - Townsville,350,429.1411043,,,,,,,,
2019,3,201903,Melbourne,Newcastle,Melbourne - Newcastle,208,255.0324277,,,,,,,,
2019,3,201903,Paraburdoo,Perth,Paraburdoo - Perth,844,1034.84312,,,,,,,,
2019,3,201903,Perth,Newman,Perth - Newman,638,782.2629273,,,,,,,,
2019,3,201903,Perth,Port Hedland,Perth - Port Hedland,658,806.7852761,,,,,,,,
2019,3,201903,Perth,Sydney,Perth - Sydney,379.9,465.8020158,,,,,,,,
2019,3,201903,Port Macquarie,Sydney,Port Macquarie - Sydney,312,382.5486415,,,,,,,,
2019,3,201903,Sydney,Tamworth,Sydney - Tamworth,286,350.6695881,,,,,,,,
2019,3,201903,Sydney,Townsville,Sydney - Townsville,360,441.4022787,,,,,,,,
2019,3,201903,Sydney,Wagga Wagga,Sydney - Wagga Wagga,337.39,413.6797634,,,,,,,,
2019,3,201903,Newcastle,Gold Coast,Newcastle - Gold Coast,178,218.2489045,,,,,,,,
2019,4,201904,Adelaide,Alice Springs,Adelaide - Alice Springs,510,621.5069686,,,,,,,,
2019,4,201904,Adelaide,Brisbane,Adelaide - Brisbane,234.9,286.2587979,,,,,,,,
2019,4,201904,Adelaide,Canberra,Adelaide - Canberra,520.31,634.0711585,,,,,,,,
2019,4,201904,Adelaide,Darwin,Adelaide - Darwin,348,424.087108,,,,,,,,
2019,4,201904,Adelaide,Gold Coast,Adelaide - Gold Coast,275,335.1263066,,,,,,,,
2019,4,201904,Adelaide,Melbourne,Adelaide - Melbourne,158.9,193.6420732,,,,,,,,
2019,4,201904,Adelaide,Perth,Adelaide - Perth,389,474.0513937,,,,,,,,
2019,4,201904,Adelaide,Port Lincoln,Adelaide - Port Lincoln,297.55,362.6066638,,,,,,,,
2019,4,201904,Adelaide,Sydney,Adelaide - Sydney,229.9,280.1655923,,,,,,,,
2019,4,201904,Albury,Sydney,Albury - Sydney,298,363.1550523,,,,,,,,
2019,4,201904,Armidale,Sydney,Armidale - Sydney,309.21,376.8160192,,,,,,,,
2019,4,201904,Avalon,Sydney,Avalon - Sydney,133,162.0792683,,,,,,,,
2019,4,201904,Ayers Rock,Sydney,Ayers Rock - Sydney,398,485.0191638,,,,,,,,
2019,4,201904,Ballina,Sydney,Ballina - Sydney,230,280.2874564,,,,,,,,
2019,4,201904,Brisbane,Cairns,Brisbane - Cairns,263,320.5026132,,,,,,,,
2019,4,201904,Brisbane,Canberra,Brisbane - Canberra,454,553.2630662,,,,,,,,
2019,4,201904,Brisbane,Darwin,Brisbane - Darwin,319.9,389.8432927,,,,,,,,
2019,4,201904,Brisbane,Emerald,Brisbane - Emerald,494,602.0087108,,,,,,,,
2019,4,201904,Brisbane,Gladstone,Brisbane - Gladstone,325,396.0583624,,,,,,,,
2019,4,201904,Brisbane,Hamilton Island,Brisbane - Hamilton Island,334,407.0261324,,,,,,,,
2019,4,201904,Brisbane,Hobart,Brisbane - Hobart,388,472.8327526,,,,,,,,
2019,4,201904,Brisbane,Mackay,Brisbane - Mackay,165,201.075784,,,,,,,,
2019,4,201904,Brisbane,Melbourne,Brisbane - Melbourne,248.9,303.3197735,,,,,,,,
2019,4,201904,Brisbane,Mount Isa,Brisbane - Mount Isa,852,1038.28223,,,,,,,,
2019,4,201904,Brisbane,Perth,Brisbane - Perth,715,871.3283972,,,,,,,,
2019,4,201904,Brisbane,Proserpine,Brisbane - Proserpine,148,180.358885,,,,,,,,
2019,4,201904,Brisbane,Rockhampton,Brisbane - Rockhampton,354,431.3989547,,,,,,,,
2019,4,201904,Brisbane,Sydney,Brisbane - Sydney,166.9,203.3912021,,,,,,,,
2019,4,201904,Brisbane,Townsville,Brisbane - Townsville,325,396.0583624,,,,,,,,
2019,4,201904,Brisbane,Newcastle,Brisbane - Newcastle,186,226.6672474,,,,,,,,
2019,4,201904,Broome,Perth,Broome - Perth,679,827.4573171,,,,,,,,
2019,4,201904,Bundaberg,Brisbane,Bundaberg - Brisbane,318,387.5278746,,,,,,,,
2019,4,201904,Cairns,Gold Coast,Cairns - Gold Coast,306,372.9041812,,,,,,,,
2019,4,201904,Cairns,Melbourne,Cairns - Melbourne,453.9,553.1412021,,,,,,,,
2019,4,201904,Cairns,Sydney,Cairns - Sydney,459.9,560.4530488,,,,,,,,
2019,4,201904,Cairns,Townsville,Cairns - Townsville,292,355.8432056,,,,,,,,
2019,4,201904,Canberra,Melbourne,Canberra - Melbourne,220.9,269.1978223,,,,,,,,
2019,4,201904,Canberra,Sydney,Canberra - Sydney,310,377.7787456,,,,,,,,
2019,4,201904,Coffs Harbour,Sydney,Coffs Harbour - Sydney,119.9,146.1150697,,,,,,,,
2019,4,201904,Darwin,Melbourne,Darwin - Melbourne,447,544.7325784,,,,,,,,
2019,4,201904,Darwin,Perth,Darwin - Perth,762,928.6045296,,,,,,,,
2019,4,201904,Darwin,Sydney,Darwin - Sydney,435,530.108885,,,,,,,,
2019,4,201904,Devonport,Melbourne,Devonport - Melbourne,360,438.7108014,,,,,,,,
2019,4,201904,Dubbo,Sydney,Dubbo - Sydney,337.81,411.6691551,,,,,,,,
2019,4,201904,Gold Coast,Sydney,Gold Coast - Sydney,203,247.3841463,,,,,,,,
2019,4,201904,Hamilton Island,Sydney,Hamilton Island - Sydney,593,722.6541812,,,,,,,,
2019,4,201904,Hobart,Melbourne,Hobart - Melbourne,225.9,275.2910279,,,,,,,,
2019,4,201904,Hobart,Sydney,Hobart - Sydney,455,554.4817073,,,,,,,,
2019,4,201904,Kalgoorlie,Perth,Kalgoorlie - Perth,458,558.1376307,,,,,,,,
2019,4,201904,Karratha,Perth,Karratha - Perth,722,879.858885,,,,,,,,
2019,4,201904,Launceston,Melbourne,Launceston - Melbourne,176,214.4808362,,,,,,,,
2019,4,201904,Launceston,Sydney,Launceston - Sydney,305,371.6855401,,,,,,,,
2019,4,201904,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,384,467.9581882,,,,,,,,
2019,4,201904,Sunshine Coast,Sydney,Sunshine Coast - Sydney,250,304.6602787,,,,,,,,
2019,4,201904,Melbourne,Gold Coast,Melbourne - Gold Coast,159.9,194.8607143,,,,,,,,
2019,4,201904,Melbourne,Mildura,Melbourne - Mildura,289,352.1872822,,,,,,,,
2019,4,201904,Melbourne,Perth,Melbourne - Perth,499.9,609.1986934,,,,,,,,
2019,4,201904,Melbourne,Sydney,Melbourne - Sydney,183.9,224.108101,,,,,,,,
2019,4,201904,Melbourne,Townsville,Melbourne - Townsville,322,392.402439,,,,,,,,
2019,4,201904,Melbourne,Newcastle,Melbourne - Newcastle,154,187.6707317,,,,,,,,
2019,4,201904,Paraburdoo,Perth,Paraburdoo - Perth,844,1028.533101,,,,,,,,
2019,4,201904,Perth,Newman,Perth - Newman,638,777.4930314,,,,,,,,
2019,4,201904,Perth,Port Hedland,Perth - Port Hedland,658,801.8658537,,,,,,,,
2019,4,201904,Perth,Sydney,Perth - Sydney,503.9,614.0732578,,,,,,,,
2019,4,201904,Port Macquarie,Sydney,Port Macquarie - Sydney,309,376.5601045,,,,,,,,
2019,4,201904,Proserpine,Sydney,Proserpine - Sydney,283.9,345.9722125,,,,,,,,
2019,4,201904,Sydney,Tamworth,Sydney - Tamworth,286,348.5313589,,,,,,,,
2019,4,201904,Sydney,Townsville,Sydney - Townsville,386,470.3954704,,,,,,,,
2019,4,201904,Sydney,Wagga Wagga,Sydney - Wagga Wagga,337.39,411.1573258,,,,,,,,
2019,4,201904,Newcastle,Gold Coast,Newcastle - Gold Coast,168,204.7317073,,,,,,,,
2019,5,201905,Adelaide,Alice Springs,Adelaide - Alice Springs,709,864.0165505,,,,,,,,
2019,5,201905,Adelaide,Brisbane,Adelaide - Brisbane,179.9,219.2335366,,,,,,,,
2019,5,201905,Adelaide,Canberra,Adelaide - Canberra,470.02,572.7856969,,,,,,,,
2019,5,201905,Adelaide,Darwin,Adelaide - Darwin,478,582.510453,,,,,,,,
2019,5,201905,Adelaide,Gold Coast,Adelaide - Gold Coast,288,350.9686411,,,,,,,,
2019,5,201905,Adelaide,Melbourne,Adelaide - Melbourne,105.9,129.0540941,,,,,,,,
2019,5,201905,Adelaide,Perth,Adelaide - Perth,317,386.3092334,,,,,,,,
2019,5,201905,Adelaide,Port Lincoln,Adelaide - Port Lincoln,297.55,362.6066638,,,,,,,,
2019,5,201905,Adelaide,Sydney,Adelaide - Sydney,129.9,158.3014808,,,,,,,,
2019,5,201905,Albury,Sydney,Albury - Sydney,267.99,326.5836324,,,,,,,,
2019,5,201905,Armidale,Sydney,Armidale - Sydney,309.21,376.8160192,,,,,,,,
2019,5,201905,Avalon,Sydney,Avalon - Sydney,140,170.6097561,,,,,,,,
2019,5,201905,Ayers Rock,Sydney,Ayers Rock - Sydney,474,577.6358885,,,,,,,,
2019,5,201905,Ballina,Sydney,Ballina - Sydney,102,124.3013937,,,,,,,,
2019,5,201905,Brisbane,Cairns,Brisbane - Cairns,227,276.6315331,,,,,,,,
2019,5,201905,Brisbane,Canberra,Brisbane - Canberra,418,509.3919861,,,,,,,,
2019,5,201905,Brisbane,Darwin,Brisbane - Darwin,228.9,278.9469512,,,,,,,,
2019,5,201905,Brisbane,Emerald,Brisbane - Emerald,358,436.2735192,,,,,,,,
2019,5,201905,Brisbane,Gladstone,Brisbane - Gladstone,310,377.7787456,,,,,,,,
2019,5,201905,Brisbane,Hamilton Island,Brisbane - Hamilton Island,434,528.8902439,,,,,,,,
2019,5,201905,Brisbane,Hobart,Brisbane - Hobart,190,231.5418118,,,,,,,,
2019,5,201905,Brisbane,Mackay,Brisbane - Mackay,129,157.2047038,,,,,,,,
2019,5,201905,Brisbane,Melbourne,Brisbane - Melbourne,169.9,207.0471254,,,,,,,,
2019,5,201905,Brisbane,Mount Isa,Brisbane - Mount Isa,840,1023.658537,,,,,,,,
2019,5,201905,Brisbane,Perth,Brisbane - Perth,660,804.3031359,,,,,,,,
2019,5,201905,Brisbane,Proserpine,Brisbane - Proserpine,169,205.9503484,,,,,,,,
2019,5,201905,Brisbane,Rockhampton,Brisbane - Rockhampton,258,314.4094077,,,,,,,,
2019,5,201905,Brisbane,Sydney,Brisbane - Sydney,114.9,140.0218641,,,,,,,,
2019,5,201905,Brisbane,Townsville,Brisbane - Townsville,172,209.6062718,,,,,,,,
2019,5,201905,Brisbane,Newcastle,Brisbane - Newcastle,98,119.4268293,,,,,,,,
2019,5,201905,Broome,Perth,Broome - Perth,518,631.2560976,,,,,,,,
2019,5,201905,Bundaberg,Brisbane,Bundaberg - Brisbane,287,349.75,,,,,,,,
2019,5,201905,Cairns,Gold Coast,Cairns - Gold Coast,158,192.5452962,,,,,,,,
2019,5,201905,Cairns,Melbourne,Cairns - Melbourne,270,329.033101,,,,,,,,
2019,5,201905,Cairns,Sydney,Cairns - Sydney,243.9,297.2265679,,,,,,,,
2019,5,201905,Cairns,Townsville,Cairns - Townsville,300,365.5923345,,,,,,,,
2019,5,201905,Canberra,Melbourne,Canberra - Melbourne,174.9,213.140331,,,,,,,,
2019,5,201905,Canberra,Sydney,Canberra - Sydney,310,377.7787456,,,,,,,,
2019,5,201905,Coffs Harbour,Sydney,Coffs Harbour - Sydney,117.9,143.6777875,,,,,,,,
2019,5,201905,Darwin,Melbourne,Darwin - Melbourne,366,446.0226481,,,,,,,,
2019,5,201905,Darwin,Perth,Darwin - Perth,776,945.6655052,,,,,,,,
2019,5,201905,Darwin,Sydney,Darwin - Sydney,483,588.6036585,,,,,,,,
2019,5,201905,Devonport,Melbourne,Devonport - Melbourne,342,416.7752613,,,,,,,,
2019,5,201905,Dubbo,Sydney,Dubbo - Sydney,369.71,450.5438066,,,,,,,,
2019,5,201905,Gold Coast,Sydney,Gold Coast - Sydney,93.9,114.4304007,,,,,,,,
2019,5,201905,Hamilton Island,Sydney,Hamilton Island - Sydney,188,229.1045296,,,,,,,,
2019,5,201905,Hobart,Melbourne,Hobart - Melbourne,168.9,205.8284843,,,,,,,,
2019,5,201905,Hobart,Sydney,Hobart - Sydney,324,394.8397213,,,,,,,,
2019,5,201905,Kalgoorlie,Perth,Kalgoorlie - Perth,458,558.1376307,,,,,,,,
2019,5,201905,Karratha,Perth,Karratha - Perth,668.01,814.0644512,,,,,,,,
2019,5,201905,Launceston,Melbourne,Launceston - Melbourne,110,134.0505226,,,,,,,,
2019,5,201905,Launceston,Sydney,Launceston - Sydney,96,116.989547,,,,,,,,
2019,5,201905,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,278,338.78223,,,,,,,,
2019,5,201905,Sunshine Coast,Sydney,Sunshine Coast - Sydney,130,158.4233449,,,,,,,,
2019,5,201905,Melbourne,Gold Coast,Melbourne - Gold Coast,175,213.2621951,,,,,,,,
2019,5,201905,Melbourne,Mildura,Melbourne - Mildura,256,311.9721254,,,,,,,,
2019,5,201905,Melbourne,Perth,Melbourne - Perth,273.9,333.7858014,,,,,,,,
2019,5,201905,Melbourne,Sydney,Melbourne - Sydney,124.9,152.2082753,,,,,,,,
2019,5,201905,Melbourne,Townsville,Melbourne - Townsville,228,277.8501742,,,,,,,,
2019,5,201905,Melbourne,Newcastle,Melbourne - Newcastle,104,126.738676,,,,,,,,
2019,5,201905,Paraburdoo,Perth,Paraburdoo - Perth,861,1049.25,,,,,,,,
2019,5,201905,Perth,Newman,Perth - Newman,638,777.4930314,,,,,,,,
